id,exp,antibody,vaccine,coupon,severity,handicap,exp_again,why_norisk,sdist_1,sdist_2,sdist_3,sdist_4,sdist_5,sdist_6,sdist_7,out_antibody,out_vaccine,out_exp,out_coupon,pref,marry,child,working,income,start_time,start_date,nudge,female,age,fb,fb_active,get_coupon,importance,confident,flu_prob,rub_prob,rub_prob_me,wtp_flu,wtp_rub,sdf_f,sdf_u,df_p,df_f,pb,wtp_gain,wtp_loss,int_antibody,sint_antibody,done_antibody,int_vaccine,sint_vaccine,done_vaccine,int_exp,sint_exp,done_exp,int_coupon,sint_coupon,done_coupon
1339,1,2,2,2,0,1,0,1,20,10,6,15,12,8,6,2,1,2,2,12,1,1,1,6,"2020/2/7 20:55","2020/2/7 21:05","E",0,55,1,1,0,4,1,30,30,0,5000,5000,.7,.04,.889205,.9721007,1,-6000,12500,1,0,0,1,1,0,1,0,0,1,0,0
1340,1,2,2,3,0,0,1,1,20,15,10,20,20,20,10,3,3,3,3,13,3,0,5,2,"2020/2/7 20:57","2020/2/7 21:06","E",0,55,1,1,0,2,1,0,30,0,500,500,.1,0,.9990509,.9990509,0,-52500,52500,0,0,0,0,0,0,0,0,0,0,0,0
1341,2,2,3,2,0,0,0,,19,15,12,18,17,14,10,2,2,4,2,13,3,0,9,2,"2020/2/7 20:54","2020/2/7 21:07","E",0,57,0,0,0,4,0,50,70,50,500,500,1.333333,0,.889205,.889205,0,-1005,3000,1,0,0,1,0,0,0,0,0,1,0,0
1342,3,3,3,3,1,1,0,,19,18,17,16,15,14,14,3,3,3,3,26,3,0,9,1,"2020/2/7 21:03","2020/2/7 21:08","E",0,54,0,0,0,3,0,50,50,60,-5000,-5000,0,0,.9721007,.9868259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2,1,2,1,0,1,0,,19,15,7,17,14,0,0,2,2,6,6,8,1,0,3,5,"2020/2/7 21:00","2020/2/7 21:09","E",0,55,1,1,0,4,0,0,50,10,1500,1500,.7,0,.9990509,.9990509,0,-11500,52500,1,0,0,1,0,0,0,0,1,0,0,1
1344,1,2,3,3,0,1,0,1,19,0,0,18,17,1,0,4,3,4,4,12,1,2,4,13,"2020/2/7 20:45","2020/2/7 21:10","E",0,56,1,0,0,1,1,0,20,0,-5000,-5000,.7,.1,.9990509,.9990509,0,-20000,12500,0,0,0,0,0,0,0,0,0,0,0,0
1345,1,2,1,3,0,1,0,1,20,10,5,19,15,10,3,2,2,2,2,13,1,1,3,11,"2020/2/7 21:03","2020/2/7 21:12","E",0,58,0,0,0,3,1,10,20,0,500,500,.7,.1,.9868259,.9721007,0,-30000,35000,1,0,0,1,0,0,1,0,0,1,0,0
1346,1,2,2,3,0,1,1,,20,15,12,16,14,10,10,2,1,2,1,28,1,0,1,6,"2020/2/7 20:59","2020/2/7 21:13","E",0,56,0,0,0,5,0,50,10,20,5000,5000,.7,0,.889205,.9721007,1,-1005,12500,1,0,0,1,1,0,1,0,0,1,1,0
1347,2,2,2,1,0,1,0,,20,10,0,14,12,8,0,3,2,2,2,4,1,2,3,6,"2020/2/7 21:02","2020/2/7 21:14","E",0,55,0,0,0,4,0,20,20,10,1500,500,1.1,0,.9542896,.9990509,1,-3000,12500,0,0,0,1,0,0,1,0,0,1,0,0
1349,3,3,3,3,0,1,1,,10,2,1,8,4,0,0,4,4,4,4,27,1,1,4,2,"2020/2/7 21:06","2020/2/7 21:18","E",0,56,1,0,0,2,0,10,20,10,-5000,-5000,.7,0,.6347997,.9868259,1,-20000,25000,0,0,0,0,0,0,0,0,0,0,0,0
1350,2,2,2,3,1,1,1,5,20,15,10,20,20,10,0,4,4,4,4,33,1,2,7,1,"2020/2/7 21:09","2020/2/7 21:18","E",0,57,0,0,0,1,1,0,0,0,500,500,1.333333,0,.9990509,.9990509,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0
1351,3,2,3,3,0,0,1,5,18,14,7,19,16,14,4,4,3,4,4,27,2,0,5,2,"2020/2/7 20:59","2020/2/7 21:19","E",0,57,0,0,0,3,1,10,20,0,3500,-2500,.7,.1,.6347997,.6347997,0,-3000,25000,0,0,0,0,0,0,0,0,0,0,0,0
1352,3,3,3,3,0,1,0,,18,16,12,18,17,14,9,3,2,4,3,23,3,0,7,13,"2020/2/7 21:08","2020/2/7 21:20","E",0,55,0,0,0,3,0,50,50,50,2500,2500,.7,0,.6347997,.9990509,1,0,3000,0,0,0,1,0,0,0,0,0,0,0,0
1353,3,3,3,3,0,1,0,1,18,12,8,16,15,2,0,2,2,2,2,11,1,2,3,8,"2020/2/7 21:00","2020/2/7 21:22","E",0,56,0,0,0,4,1,10,10,0,1500,1500,.7,0,.9868259,.9868259,0,-11500,35000,1,0,0,1,0,0,1,0,0,1,0,0
1354,1,1,1,1,0,1,0,2,19,5,1,18,15,5,0,6,6,6,6,12,1,2,4,13,"2020/2/7 21:14","2020/2/7 21:26","E",0,56,0,0,0,5,1,40,70,0,3500,3500,1.333333,.2666667,.889205,.5,0,-11500,12500,0,0,1,0,0,1,0,0,1,0,0,1
1355,1,2,2,2,1,1,0,1,20,0,0,15,10,5,0,4,2,3,3,13,1,2,3,7,"2020/2/7 21:20","2020/2/7 21:27","E",0,60,1,0,0,4,1,20,50,0,500,-500,.7,0,.9990509,.9990509,0,-47500,25000,0,0,0,1,0,0,0,0,0,0,0,0
1356,1,2,2,3,0,1,1,1,18,3,3,3,3,3,3,4,2,4,4,11,1,1,1,6,"2020/2/7 21:20","2020/2/7 21:28","E",0,58,1,1,0,4,1,50,20,0,500,-2500,.7,.7,.6347997,.6347997,0,-3000,7500,0,0,0,1,0,0,0,0,0,0,0,0
1357,3,2,3,3,0,1,0,,20,20,20,20,20,20,20,3,3,3,3,22,3,0,5,13,"2020/2/7 21:12","2020/2/7 21:28","E",0,55,1,1,0,4,0,10,40,20,-4500,-4500,1.333333,1.333333,.9990509,.9990509,0,-1005,60000,0,0,0,0,0,0,0,0,0,0,0,0
1358,3,1,1,1,0,1,0,4,18,8,1,15,12,12,1,1,1,1,1,12,1,2,1,8,"2020/2/7 21:19","2020/2/7 21:31","E",0,56,1,1,0,4,1,70,30,0,5000,5000,0,0,1.010101,.9990509,0,-52500,47500,1,1,0,1,1,0,1,1,0,1,1,0
1359,3,3,3,1,0,0,0,,20,2,1,15,10,2,1,3,3,3,3,1,1,3,4,12,"2020/2/7 21:25","2020/2/7 21:31","E",0,56,0,0,0,4,0,10,20,20,5000,500,.7,0,.889205,.9542896,1,-1005,25000,0,0,0,0,0,0,0,0,0,0,0,0
1360,3,2,1,2,0,1,0,,19,8,5,15,12,8,5,4,1,2,2,12,1,1,3,11,"2020/2/7 21:00","2020/2/7 21:33","E",0,58,0,0,0,5,0,10,100,10,4500,5000,.7,.04,.889205,.9868259,1,-40000,52500,0,0,0,1,1,0,1,0,0,1,0,0
1361,3,2,2,3,0,0,0,,20,10,5,12,12,5,1,3,2,2,2,34,1,2,4,6,"2020/2/7 21:24","2020/2/7 21:33","E",0,56,0,0,0,3,0,30,60,20,2500,2500,.7,0,.889205,.6347997,0,-1005,7500,0,0,0,1,0,0,1,0,0,1,0,0
1362,3,2,2,3,0,0,0,,20,16,10,17,15,12,8,3,3,3,2,31,1,2,1,7,"2020/2/7 21:27","2020/2/7 21:40","E",0,55,0,0,0,4,0,20,10,20,2500,1500,1.1,.1,.9990509,.9990509,0,-3000,12500,0,0,0,0,0,0,0,0,0,1,0,0
1363,2,2,1,3,0,1,0,,20,3,0,15,10,5,0,3,2,4,3,13,1,2,3,13,"2020/2/7 21:36","2020/2/7 21:46","E",0,58,0,0,0,4,0,10,30,10,500,500,.7,0,.6347997,.6347997,0,-1005,3000,0,0,0,1,0,0,0,0,0,0,0,0
1364,3,2,3,2,0,1,0,,18,12,9,17,15,8,9,1,1,4,1,11,3,0,3,4,"2020/2/7 21:40","2020/2/7 21:48","E",0,56,0,0,0,4,0,50,30,50,500,500,.7,0,.6347997,.9542896,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0
1365,1,2,2,1,0,1,0,,19,18,10,18,18,14,10,3,3,4,3,4,2,1,1,6,"2020/2/7 21:45","2020/2/7 21:51","E",0,57,0,0,0,3,0,10,30,20,-5000,-5000,1.333333,0,.6347997,.6347997,0,-1005,7500,0,0,0,0,0,0,0,0,0,0,0,0
1366,2,2,3,3,0,1,0,,19,13,1,19,17,10,1,4,4,3,4,26,3,0,6,3,"2020/2/7 21:30","2020/2/7 21:52","E",0,58,0,0,0,4,0,20,40,20,-500,-500,0,0,.889205,.6347997,0,-3000,12500,0,0,0,0,0,0,0,0,0,0,0,0
1367,1,2,2,3,0,1,0,,20,5,5,15,15,5,5,4,2,4,4,9,1,3,6,5,"2020/2/7 21:46","2020/2/7 21:55","E",0,58,0,0,0,5,0,0,70,30,1500,1500,0,0,.9868259,.9868259,0,-6000,3000,0,0,0,1,0,0,0,0,0,0,0,0
1368,3,2,2,3,0,1,0,,15,5,3,12,10,8,2,4,3,4,3,9,1,2,1,3,"2020/2/7 21:44","2020/2/7 21:55","E",0,58,0,0,0,3,0,10,10,10,500,500,.7,0,.9990509,.9990509,0,-47500,47500,0,0,0,0,0,0,0,0,0,0,0,0
1369,1,2,3,2,0,1,0,,20,10,8,15,14,10,5,2,2,2,2,10,1,3,1,13,"2020/2/7 21:42","2020/2/7 21:58","E",0,55,0,0,0,4,0,20,50,20,2500,500,.7,0,.6347997,.6347997,0,-6000,25000,1,0,0,1,0,0,1,0,0,1,0,0
1370,3,1,1,2,0,1,1,,19,15,11,18,17,13,8,3,2,3,2,27,3,0,10,13,"2020/2/7 21:53","2020/2/7 22:00","E",0,55,1,1,0,4,0,20,30,20,1500,1500,.7,0,.9542896,.889205,0,-6000,12500,0,0,0,1,0,0,0,0,0,1,0,0
1372,2,2,1,3,0,1,1,,20,10,7,13,13,7,2,3,3,3,3,14,1,1,1,5,"2020/2/7 21:57","2020/2/7 22:09","E",0,56,0,0,0,3,0,30,60,40,1500,1500,.7,0,.6347997,.6347997,0,-20000,12500,0,0,0,0,0,0,0,0,0,0,0,0
1373,2,2,2,3,0,1,1,,20,10,5,18,16,13,5,3,2,3,4,14,3,0,3,13,"2020/2/7 22:04","2020/2/7 22:12","E",0,59,1,1,0,3,0,30,30,30,3500,3500,1.1,0,.889205,.889205,0,-6000,12500,0,0,0,1,0,0,0,0,0,0,0,0
1374,3,3,3,3,0,1,0,,19,14,8,17,14,8,8,4,2,3,3,12,1,3,10,13,"2020/2/7 21:58","2020/2/7 22:12","E",0,56,0,0,0,4,0,30,50,30,1500,2500,.7,0,.889205,.9952725,1,-11500,7500,0,0,0,1,0,0,0,0,0,0,0,0
1375,2,2,3,3,0,0,0,,16,7,3,10,9,7,2,4,3,5,4,13,1,4,3,7,"2020/2/7 21:46","2020/2/7 22:14","E",0,58,0,0,0,3,0,50,40,40,2500,2500,1.1,0,.9721007,.9868259,1,-1005,12500,0,0,0,0,0,0,0,0,0,0,0,0
1376,3,3,3,3,0,1,0,5,19,15,4,17,15,12,3,3,2,3,3,14,1,1,1,8,"2020/2/7 22:07","2020/2/7 22:15","E",0,57,1,0,0,4,1,10,10,0,1500,500,.7,.1,.9990509,.9990509,0,-30000,35000,0,0,0,1,0,0,0,0,0,0,0,0
1377,2,2,3,3,1,1,1,,10,10,10,10,10,10,10,3,3,3,3,26,1,2,2,5,"2020/2/7 22:20","2020/2/7 22:26","E",0,57,0,0,0,4,0,50,50,50,1500,1500,0,0,1.010101,.9990509,0,-11500,35000,0,0,0,0,0,0,0,0,0,0,0,0
1378,1,1,3,3,0,1,0,2,0,0,0,0,0,0,0,6,3,3,6,11,3,0,9,3,"2020/2/7 22:19","2020/2/7 22:28","E",0,57,0,0,0,4,1,30,30,0,500,-500,0,0,.6347997,.5,0,-1005,0,0,0,1,0,0,0,0,0,0,0,0,1
1379,2,3,3,3,0,0,0,,20,16,10,19,18,16,10,2,2,2,2,13,1,4,5,9,"2020/2/7 22:00","2020/2/7 22:30","E",0,58,1,1,0,3,0,10,20,20,-5000,-500,1.1,.7,.6347997,.9868259,1,-6000,25000,1,0,0,1,0,0,1,0,0,1,0,0
1380,1,3,3,3,0,0,0,,19,17,14,18,18,14,14,4,5,3,4,21,1,2,4,3,"2020/2/7 22:21","2020/2/7 22:31","E",0,55,1,0,0,1,0,10,10,10,-5000,-5000,1.333333,1.333333,.5,.6347997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,2,2,1,3,0,1,0,5,19,18,17,16,15,14,13,3,3,3,3,7,1,2,1,5,"2020/2/7 22:32","2020/2/7 22:39","E",0,58,1,1,0,3,1,50,0,0,4500,500,0,1.333333,.9542896,.889205,0,-1005,7500,0,0,0,0,0,0,0,0,0,0,0,0
1382,2,2,2,3,0,0,0,3,19,18,17,16,15,14,13,5,5,5,4,14,1,1,3,9,"2020/2/7 22:35","2020/2/7 22:40","E",0,59,1,0,0,1,1,0,0,0,-5000,-5000,0,0,.5,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,3,3,3,3,0,1,0,,20,10,0,10,10,0,0,3,3,3,2,4,3,0,9,13,"2020/2/7 22:34","2020/2/7 22:48","E",0,56,0,0,0,4,0,0,10,10,-5000,-1500,0,0,.9868259,.9868259,0,-6000,12500,0,0,0,0,0,0,0,0,0,1,0,0
1385,3,2,3,3,0,1,1,,18,7,3,15,12,9,3,3,2,2,3,11,1,1,3,7,"2020/2/7 22:30","2020/2/7 22:49","E",0,57,1,1,0,3,0,20,20,30,2500,1500,.7,0,.9542896,.9952725,1,-20000,35000,0,0,0,1,0,0,1,0,0,0,0,0
1386,1,3,3,3,0,1,0,1,20,16,13,17,17,14,7,4,2,2,2,46,1,2,1,7,"2020/2/7 21:42","2020/2/7 22:53","E",0,60,1,1,0,5,1,50,30,0,2500,1500,.7,.04,.9952725,.9868259,0,-6000,25000,0,0,0,1,0,0,1,0,0,1,0,0
1388,3,2,1,3,0,1,0,1,20,10,10,15,15,10,5,1,1,1,1,4,1,2,2,3,"2020/2/7 22:43","2020/2/7 22:55","E",0,60,1,1,0,4,1,30,20,0,1500,500,1.333333,.7,.6347997,.6347997,0,-1005,7500,1,1,0,1,1,0,1,1,0,1,1,0
1389,1,2,2,3,0,1,0,1,19,10,5,18,17,5,0,2,1,3,3,12,1,1,3,5,"2020/2/7 22:49","2020/2/7 22:58","E",0,56,0,0,0,3,1,50,70,0,1500,5000,1.1,.04,.9990509,.9990509,0,-3000,25000,1,0,0,1,1,0,0,0,0,0,0,0
1390,3,2,2,3,0,1,0,,20,17,10,16,14,7,6,2,2,3,2,18,1,2,6,6,"2020/2/7 22:50","2020/2/7 22:59","E",0,56,0,0,0,4,0,30,30,30,3500,3500,.7,0,1.010101,.889205,0,-11500,12500,1,0,0,1,0,0,0,0,0,1,0,0
1391,3,2,3,3,0,1,0,,19,10,5,15,12,5,2,4,3,4,3,23,1,2,6,5,"2020/2/7 22:48","2020/2/7 23:00","E",0,55,0,0,0,4,0,10,10,10,500,500,.7,.0073333,.889205,.9990509,1,-6000,35000,0,0,0,0,0,0,0,0,0,0,0,0
1393,3,3,3,3,0,0,0,,20,17,15,18,16,13,10,3,3,3,3,4,1,0,1,4,"2020/2/7 22:54","2020/2/7 23:04","E",0,55,0,0,0,4,0,10,20,20,5000,5000,0,0,.6347997,.6347997,0,-3000,12500,0,0,0,0,0,0,0,0,0,0,0,0
1394,3,3,3,3,0,0,0,,10,5,2,10,10,2,0,4,4,4,3,1,3,0,7,5,"2020/2/7 23:00","2020/2/7 23:08","E",0,56,0,0,0,5,0,20,10,10,-4500,-4500,1.333333,0,.9542896,.9990509,1,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
1395,1,2,2,3,0,1,0,,20,15,8,19,17,12,5,4,3,2,3,6,1,2,1,13,"2020/2/7 23:01","2020/2/7 23:11","E",0,59,0,0,0,4,0,30,50,30,2500,1500,.7,0,.6347997,.6347997,0,-11500,17500,0,0,0,0,0,0,1,0,0,0,0,0
1396,3,3,3,3,0,0,0,,15,5,1,10,8,1,1,4,3,3,3,12,1,1,4,5,"2020/2/7 23:08","2020/2/7 23:17","E",0,55,0,0,0,3,0,10,10,10,-5000,-5000,.7,.7,.9990509,.9990509,0,-47500,47500,0,0,0,0,0,0,0,0,0,0,0,0
1397,2,2,2,2,1,1,0,3,19,10,10,18,15,4,4,2,2,2,2,14,1,1,3,11,"2020/2/7 23:42","2020/2/7 23:48","E",0,57,0,0,0,4,1,0,0,0,5000,1500,1.333333,0,.5,.5,0,-11500,25000,1,0,0,1,0,0,1,0,0,1,0,0
1398,3,2,2,2,0,1,0,,18,10,6,17,16,10,6,3,3,3,3,27,1,3,1,5,"2020/2/7 23:51","2020/2/7 23:59","E",0,57,1,0,0,3,0,30,70,70,1500,1500,.7,0,.9990509,.9990509,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0
1399,1,2,3,3,0,0,0,1,18,10,0,12,10,8,3,5,4,2,2,13,1,1,3,11,"2020/2/8 0:07","2020/2/8 0:15","E",0,59,1,1,0,1,1,0,10,0,-5000,-5000,0,0,.9990509,.9990509,0,-11500,25000,0,0,0,0,0,0,1,0,0,1,0,0
1400,3,3,3,3,0,1,0,5,20,0,0,0,0,0,0,3,3,4,4,11,3,0,9,2,"2020/2/8 0:03","2020/2/8 0:15","E",0,59,0,0,0,3,1,10,10,0,-5000,-5000,1.1,0,.889205,.9542896,1,-1005,25000,0,0,0,0,0,0,0,0,0,0,0,0
1401,3,3,2,3,0,1,0,,18,5,1,15,13,10,0,3,2,4,4,27,1,2,3,4,"2020/2/7 23:58","2020/2/8 0:18","E",0,57,0,0,0,3,0,50,30,30,-5000,-5000,.7,.1,.889205,.9542896,1,-6000,17500,0,0,0,1,0,0,0,0,0,0,0,0
1402,1,3,2,2,0,1,0,,20,10,10,15,13,1,1,2,2,2,2,14,1,3,4,6,"2020/2/8 0:11","2020/2/8 0:18","E",0,56,1,0,0,4,0,50,30,20,3500,2500,.7,0,.889205,.9721007,1,-1005,3000,1,0,0,1,0,0,1,0,0,1,0,0
1403,3,3,3,3,0,0,1,5,20,18,10,16,13,10,8,3,3,3,3,13,1,0,4,3,"2020/2/8 0:09","2020/2/8 0:19","E",0,56,1,1,0,3,1,10,20,0,500,500,.1,0,.9952725,.9721007,0,-1005,12500,0,0,0,0,0,0,0,0,0,0,0,0
1404,1,3,3,3,0,0,1,1,15,11,11,11,13,11,11,3,3,3,3,11,3,0,5,4,"2020/2/8 0:17","2020/2/8 0:23","E",0,55,0,0,0,3,1,50,50,0,-500,-500,1.333333,0,.5,.5,0,-3000,12500,0,0,0,0,0,0,0,0,0,0,0,0
1405,3,2,3,3,0,0,0,5,20,10,10,19,18,10,7,3,3,3,3,13,1,2,5,6,"2020/2/8 0:18","2020/2/8 0:26","E",0,56,0,0,0,3,1,0,0,0,500,500,0,0,1.001001,.9952725,0,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
1406,2,2,2,3,0,0,0,,19,4,4,12,11,7,4,3,2,3,3,29,1,1,6,4,"2020/2/8 0:22","2020/2/8 0:29","E",0,55,1,0,0,5,0,50,60,70,2500,2500,1.1,0,.9868259,.9542896,0,-3000,17500,0,0,0,1,0,0,0,0,0,0,0,0
1407,1,1,1,3,0,0,0,,20,6,3,5,5,0,0,2,3,2,3,25,1,2,6,4,"2020/2/8 0:24","2020/2/8 0:33","E",0,55,0,0,0,4,0,30,30,30,500,500,.0007333,0,.889205,.9990509,1,-20000,7500,1,0,0,0,0,0,1,0,0,0,0,0
1408,1,3,3,3,0,1,1,1,20,10,0,19,16,10,0,2,1,2,2,13,2,2,1,4,"2020/2/8 0:19","2020/2/8 0:36","E",0,58,0,0,0,5,1,10,20,0,1500,500,0,0,.5,.9990509,1,-11500,60000,1,0,0,1,1,0,1,0,0,1,0,0
1409,2,2,3,3,0,1,0,,20,10,0,19,14,5,0,4,4,3,3,14,1,2,1,7,"2020/2/8 0:33","2020/2/8 0:52","E",0,58,1,1,0,3,0,10,10,10,500,500,1.1,0,.9721007,1.001001,1,-1005,25000,0,0,0,0,0,0,0,0,0,0,0,0
1410,2,2,2,3,1,0,0,3,19,7,1,10,10,7,0,4,2,3,4,22,1,2,6,1,"2020/2/8 0:41","2020/2/8 0:55","E",0,55,0,0,0,3,1,10,20,0,1500,1500,1.333333,0,.5,1.010101,1,-3000,12500,0,0,0,1,0,0,0,0,0,0,0,0
1411,1,2,2,3,0,1,0,,20,10,0,20,15,0,0,2,2,3,2,13,2,0,4,4,"2020/2/8 0:44","2020/2/8 0:55","E",0,57,0,0,0,5,0,30,20,10,5000,5000,.7,0,.9990509,.9990509,0,-30000,35000,1,0,0,1,0,0,0,0,0,1,0,0
1412,2,2,2,3,0,1,0,5,10,4,3,7,3,3,5,4,4,4,4,14,3,0,3,6,"2020/2/8 0:47","2020/2/8 1:05","E",0,60,1,0,0,3,1,10,30,0,500,500,0,0,.9542896,.9542896,0,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
1413,1,2,2,3,0,1,0,,20,15,3,18,15,10,0,4,2,6,4,14,1,1,2,13,"2020/2/8 1:13","2020/2/8 1:27","E",0,55,1,1,0,3,0,20,30,10,500,500,.7,0,.889205,.889205,0,-11500,35000,0,0,0,1,0,0,0,0,1,0,0,0
1414,3,2,3,2,0,1,1,3,20,16,5,18,15,15,2,4,4,4,4,13,3,0,1,3,"2020/2/8 1:21","2020/2/8 1:37","E",0,59,1,1,0,4,1,10,10,0,-3500,-3500,.1,0,.6347997,.6347997,0,-3000,25000,0,0,0,0,0,0,0,0,0,0,0,0
1415,1,2,2,3,0,0,0,,20,10,10,15,10,2,0,3,2,2,2,23,2,2,3,4,"2020/2/8 2:18","2020/2/8 2:30","E",0,58,0,0,0,5,0,10,50,20,3500,3500,0,0,.6347997,.889205,1,-3000,35000,0,0,0,1,0,0,1,0,0,1,0,0
1416,3,3,3,3,0,1,0,,10,1,0,10,10,2,0,3,2,2,3,12,3,0,6,13,"2020/2/8 2:56","2020/2/8 3:17","E",0,55,0,0,0,4,0,10,10,10,1500,500,.7,0,.889205,.9868259,1,-1005,0,0,0,0,1,0,0,1,0,0,0,0,0
1417,2,2,2,2,0,1,0,,18,1,0,15,10,1,0,2,1,6,2,13,1,0,4,5,"2020/2/8 5:03","2020/2/8 5:18","E",0,55,0,0,0,5,0,30,20,20,3500,3500,.7,.1,.889205,.889205,0,-3000,3000,1,0,0,1,1,0,0,0,1,1,0,0
1419,2,1,1,1,0,1,0,,18,10,0,15,10,0,0,6,6,6,6,11,1,2,3,13,"2020/2/8 5:30","2020/2/8 5:44","E",0,55,0,0,0,4,0,20,20,10,3500,500,1.1,.2666667,.9542896,.6347997,0,-60000,25000,0,0,1,0,0,1,0,0,1,0,0,1
1420,3,2,1,2,0,1,0,2,19,13,12,18,14,11,11,1,1,2,2,13,3,0,4,4,"2020/2/8 6:02","2020/2/8 6:25","E",0,59,1,1,0,5,1,50,60,0,2500,2500,.7,0,.9542896,.9990509,1,-3000,25000,1,1,0,1,1,0,1,0,0,1,0,0
1421,1,3,1,3,0,1,0,4,19,5,5,18,12,5,5,6,6,3,3,13,3,0,10,3,"2020/2/8 6:25","2020/2/8 6:34","E",0,58,0,0,0,3,1,10,10,0,2500,3500,0,0,.889205,.6347997,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1422,2,2,2,3,0,1,0,,18,15,12,19,18,18,13,3,3,2,2,8,3,0,6,3,"2020/2/8 6:18","2020/2/8 6:36","E",0,54,0,0,0,3,0,50,10,10,1500,1500,.7,.04,.9990509,.9990509,0,-1005,17500,0,0,0,0,0,0,1,0,0,1,0,0
1423,3,3,3,3,0,0,1,5,20,3,0,10,10,7,5,4,4,4,4,28,3,0,2,3,"2020/2/8 6:35","2020/2/8 6:43","E",0,59,0,0,0,3,1,20,20,0,500,500,.7,.2666667,.9868259,.9542896,0,-3000,3000,0,0,0,0,0,0,0,0,0,0,0,0
1424,2,2,2,3,0,0,0,5,10,0,0,0,0,0,0,3,3,3,3,34,3,0,5,2,"2020/2/8 6:33","2020/2/8 6:46","E",0,57,0,0,0,3,1,0,0,0,-5000,-5000,0,0,.5,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,2,2,2,3,0,0,0,1,0,0,0,0,0,0,0,4,3,3,3,11,1,2,4,5,"2020/2/8 6:56","2020/2/8 7:01","E",0,55,0,0,0,3,1,50,50,0,-4500,-5000,1.333333,1.333333,1.010101,.5,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
1426,2,2,2,3,1,1,0,3,19,10,2,15,10,7,1,4,2,4,4,12,3,0,10,13,"2020/2/8 6:50","2020/2/8 7:03","E",0,58,0,0,0,1,1,20,30,0,500,-5000,.2666667,0,.6347997,.889205,1,-1005,25000,0,0,0,1,0,0,0,0,0,0,0,0
1427,3,2,3,3,0,0,0,,17,3,0,14,10,3,0,3,3,4,4,13,3,0,6,2,"2020/2/8 6:51","2020/2/8 7:04","E",0,58,0,0,0,3,0,20,50,20,2500,1500,.2666667,0,.889205,.889205,0,-3000,60000,0,0,0,0,0,0,0,0,0,0,0,0
1428,3,3,2,3,0,0,0,,12,11,0,13,12,5,0,4,3,4,4,11,3,0,9,1,"2020/2/8 6:56","2020/2/8 7:09","E",0,59,0,0,0,3,0,10,10,10,-500,-500,.0073333,0,.889205,.889205,0,-6000,12500,0,0,0,0,0,0,0,0,0,0,0,0
1429,1,3,3,3,0,1,1,1,19,16,14,19,19,15,14,3,3,3,3,26,3,0,9,3,"2020/2/8 7:17","2020/2/8 7:24","E",0,58,1,0,0,1,1,0,10,0,500,500,.7,0,.9868259,.9868259,0,0,12500,0,0,0,0,0,0,0,0,0,0,0,0
1430,2,2,2,3,0,0,0,,20,18,18,20,20,20,10,2,2,2,2,11,3,0,4,5,"2020/2/8 7:22","2020/2/8 7:28","E",0,55,0,0,0,4,0,10,30,10,5000,5000,0,0,.5,.5,0,-11500,12500,1,0,0,1,0,0,1,0,0,1,0,0
1431,1,2,2,3,0,1,0,1,0,0,0,0,0,0,0,3,2,4,2,1,2,0,9,1,"2020/2/8 7:46","2020/2/8 7:54","E",0,55,1,0,0,3,1,30,10,0,2500,500,0,0,.9990509,.9990509,0,-47500,47500,0,0,0,1,0,0,0,0,0,1,0,0
1432,1,2,2,3,0,0,0,5,20,13,12,11,10,3,2,3,3,3,3,22,1,2,1,13,"2020/2/8 7:48","2020/2/8 7:56","E",0,58,0,0,0,2,1,0,20,0,5000,5000,0,0,.9990509,.9990509,0,-1005,7500,0,0,0,0,0,0,0,0,0,0,0,0
1433,3,2,2,2,0,1,1,1,20,20,20,20,20,20,20,4,2,1,3,13,1,0,3,12,"2020/2/8 6:58","2020/2/8 7:59","E",0,59,0,0,0,3,1,0,10,0,-5000,-5000,1.1,.2666667,.6347997,.9990509,1,-30000,35000,0,0,0,1,0,0,1,1,0,0,0,0
1434,3,2,3,3,0,1,0,,20,17,10,19,18,10,6,4,2,3,3,12,1,2,3,7,"2020/2/8 7:53","2020/2/8 8:04","E",0,59,1,1,0,4,0,50,50,50,1500,500,1.333333,.2666667,.9990509,.9990509,0,-1005,7500,0,0,0,1,0,0,0,0,0,0,0,0
1435,2,2,2,3,0,0,0,,20,9,6,17,16,7,3,4,4,4,4,11,1,2,1,4,"2020/2/8 8:08","2020/2/8 8:16","E",0,57,0,0,0,4,0,50,50,40,-5000,-5000,1.1,0,.9990509,.9990509,0,-3000,3000,0,0,0,0,0,0,0,0,0,0,0,0
